"locus_tag","gene","function.","logFC","logCPM","PValue","q.value"
"BW25113_2610","ffh","Signal Recognition Particle (SRP) component with 4.5S RNA (ffs)",NA,NA,NA,NA
"BW25113_2611","ypjD","cytochrome c assembly protein family inner membrane protein",0.530440387328151,7.83071685627275,0.00491890834334456,0.0655473135054985
"BW25113_2614","grpE","heat shock protein",-3.24551188782192,2.59578354745423,7.90709083597864e-08,5.37548158357802e-06
"BW25113_2615","nadK","NAD kinase",NA,NA,NA,NA
"BW25113_2616","recN","recombination and repair protein",0.08594588932994,7.74294894758583,0.643438914412309,0.915849629967117
"BW25113_2617","bamE","lipoprotein component of BamABCDE OM biogenesis complex",0.16216067521064,6.62902291025941,0.419059164160014,0.819525063369499
"BW25113_2618","ratB","UPF0125 family protein",0.819998271095673,5.49946300239706,0.000444738879395631,0.00969482415899934
"BW25113_2619","ratA","toxic UPF0083 family protein inhibitor of 70S ribosome formation",NA,NA,NA,NA
"BW25113_2620","smpB","trans-translation protein",0.638068709451334,3.88833220306519,0.058313966201408,0.335577214395764
"BW25113_2621","ssrA","#N/A",0.242578851848925,3.03578409455619,0.599013199145924,0.908430846370664
"BW25113_2622","intA","CP4-57 prophage; integrase",0.0584453441896645,8.1860832378277,0.764193007230761,0.948751416452664
"BW25113_2623","yfjH","CP4-57 prophage; uncharacterized protein",0.27967651476885,4.82946759857967,0.283553161844984,0.724019034454649
"BW25113_2624","alpA","CP4-57 prophage; DNA-binding transcriptional activator",0.0654651728964511,6.05882116236921,0.760064360147464,0.948508500235153
"BW25113_2625","yfjI","CP4-57 prophage; uncharacterized protein",-2.08929539009993,2.08763542239789,0.00100977400711708,0.0189261847782552
"BW25113_2626","yfjJ","CP4-57 prophage; uncharacterized protein",0.0535902297803253,7.5615512737253,0.773281342902278,0.948751416452664
"BW25113_2627","abpB","CP4-57 prophage; putative helicase YfjK",0.133972970436648,9.36894410561914,0.43347329184931,0.826752911843834
"BW25113_2628","abpA","CP4-57 prophage; anti-bacteriophage protein",0.181589255307492,8.33780977856214,0.303838115483182,0.744277969453936
"BW25113_2629","yfjM","CP4-57 prophage; uncharacterized protein",-0.166245138609035,7.21107462962932,0.383436072833841,0.799894953178016
"BW25113_2630","rnlA","CP4-57 prophage; RNase LS",0.0581087532720764,8.76427828145929,0.771551267194417,0.948751416452664
"BW25113_2631","rnlB","CP4-57 prophage; uncharacterized protein",0.994090569311339,5.6960008026901,6.88286639601164e-05,0.00202993949370608
"BW25113_2632","yfjP","CP4-57 prophage; 50S ribosome-binding GTPase family protein",0.278120512958711,7.60940141053648,0.246157237438472,0.678627548612825
"BW25113_2633","yfjQ","CP4-57 prophage; uncharacterized protein",0.481415491400015,7.52804227323939,0.0140751937149927,0.138711552803036
"BW25113_2634","yfjR","CP4-57 prophage; putative DNA-binding transcriptional regulator",-0.216175370323681,6.62130619134349,0.390916893520164,0.805769656466564
"BW25113_2635","ypjK","CP4-57 prophage; putative inner membrane protein",-0.0416663092554436,4.94829704905878,0.871745705222805,0.973637050848134
"BW25113_2636","yfjS","CP4-57 prophage; uncharacterized protein",0.107111095737271,6.70763758095305,0.635526068211177,0.912346120112753
"BW25113_2637","yfjT","CP4-57 prophage; putative periplasmic protein",0.138879697703106,7.35358200210237,0.575723736829462,0.896846688130838
"BW25113_2638","yfjU","undefined product",-0.537117524824622,6.00675413768627,0.0217420226334717,0.182664842670622
"BW25113_2641","yfjV","putative arsenic efflux pump protein",0.0829062186504198,8.1539711489829,0.649674337532008,0.917873817485341
"BW25113_2642","yfjW","CP4-57 prophage; putative inner membrane protein",-1.11570450224425,3.28882689835627,0.00689238512570942,0.0849967190951533
"BW25113_2643","yfjX","CP4-57 prophage; putative antirestriction protein",0.109054549288977,7.27932037918321,0.635879382514365,0.912526727465159
"BW25113_2644","yfjY","CP4-57 prophage; putative DNA repair protein",0.120411487235296,7.1047052840779,0.554920417858127,0.886061224533816
"BW25113_2645","yfjZ","CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system",0.317815917641074,6.62699736737171,0.179726300243784,0.595357507808186
"BW25113_2646","ypjF","CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system",0.132177587263148,6.75015648448756,0.523636672858984,0.8729031257967
"BW25113_2647","ypjA","adhesin-like autotransporter",0.160349294176482,11.1160099635979,0.337654515592011,0.767762053310407
"BW25113_2648","pinH","undefined product",0.112637033704598,7.25019358696824,0.679227810335223,0.923009162275509
"BW25113_2650","ypjC","undefined product",NA,NA,NA,NA
"BW25113_2652","ileY","#N/A",-0.331234935685092,2.05433554776596,0.56790394375812,0.89470840206492
"BW25113_2659","csiD","carbon starvation protein",0.200712984752968,7.58679438796552,0.363105215416926,0.790149924274444
"BW25113_2660","lhgO","L-2-hydroxyglutarate oxidase",-0.360382633766221,7.43667010310032,0.0549344680726839,0.324574185267069
"BW25113_2661","gabD","succinate-semialdehyde dehydrogenase I, NADP-dependent",-0.0390149780345549,7.74165232875375,0.853680400400128,0.970801726040529
"BW25113_2662","gabT","4-aminobutyrate aminotransferase, PLP-dependent",-0.0814593307337052,7.49266829982471,0.665061634389602,0.92239357383703
"BW25113_2663","gabP","gamma-aminobutyrate transporter",-0.0299086549032849,10.2057887153599,0.859110022147238,0.971214133986177
"BW25113_2664","csiR","transcriptional repressor of csiD",0.0663256500559782,7.98229567968751,0.778600342694753,0.951211416861187
"BW25113_2665","ygaU","uncharacterized protein",-0.176777623202116,7.67996844448565,0.519656569980361,0.8729031257967
"BW25113_2666","yqaE","cyaR sRNA-regulated protein",-0.0175385470593431,5.9789713979142,0.948254883964928,0.988903645273221
"BW25113_2667","ygaV","tributyltin-inducible repressor of ygaVP",-0.00639303258063103,8.53636570713603,0.971700566524769,0.99258722963578
"BW25113_2668","ygaP","DUF2892 family inner membrane rhodanese",-0.343666538788138,7.62717474305841,0.122592768921914,0.504845581258518
"BW25113_2669","stpA","DNA binding protein, nucleoid-associated",0.00970349021956527,8.8907843944241,0.958870384736555,0.989459509436151
"BW25113_2670","alaE","alanine exporter, alanine-inducible, stress-responsive",0.00234811379218991,7.79372943164889,0.989833771898236,0.996848538930397
"BW25113_2671","ygaC","uncharacterized protein",-0.252773579543774,7.43020021314527,0.241386189769917,0.671894522669769
"BW25113_2672","ygaM","DUF883 family protein, putative membrane-anchored ribosome-binding protein",0.131847242131526,6.63962798789356,0.578835660093226,0.897781847665672
"BW25113_2673","nrdH","hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein",-0.502309400784859,4.17934629873168,0.104090000833324,0.468054925271817
"BW25113_2674","nrdI","NrdEF cluster assembly flavodoxin",0.0279788801237537,6.78382302166386,0.912380159724688,0.978427991783515
"BW25113_2675","nrdE","ribonucleoside-diphosphate reductase 2, alpha subunit",0.035401203152364,8.50622224630827,0.85649978054428,0.970801726040529
"BW25113_2676","nrdF","ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",0.0715563948952047,7.81230707469221,0.718338146202901,0.934017536059482
"BW25113_2677","proV","glycine betaine transporter subunit",0.0114294472002655,10.3387363188104,0.950553556722449,0.989426147364629
"BW25113_2678","proW","glycine betaine transporter subunit",0.0301066506126166,7.84221318685465,0.878204389510661,0.9748764138415
"BW25113_2679","proX","glycine betaine transporter subunit",-0.302901175744087,7.24472711045483,0.153534961266197,0.55848979985591
"BW25113_2681","ygaY","putative uncharacterised transporter",0.0390996235469687,7.33587548024601,0.845839937267299,0.967429568146671
"BW25113_2682","ygaZ","putative L-valine exporter, norvaline resistance protein",-0.247180766723428,6.26467987700505,0.273881695710102,0.713378941160987
"BW25113_2683","ygaH","putative L-valine exporter, norvaline resistance protein",0.274411994682496,6.33752862066222,0.181039332490211,0.5956921760609
"BW25113_2684","mprA","transcriptional repressor of microcin B17 synthesis and multidrug efflux",0.517486013840373,4.57406202937578,0.296598097935182,0.737541829397404
"BW25113_2685","emrA","multidrug efflux system",0.137155421506494,7.27908080685782,0.563331030482607,0.893797770279168
"BW25113_2686","emrB","multidrug efflux system protein",-0.230655020482389,7.17958605405752,0.248844645832693,0.682595985115684
"BW25113_2687","luxS","S-ribosylhomocysteine lyase",0.248057812289823,6.34947408094923,0.304895780598928,0.744331695667864
"BW25113_2688","gshA","glutamate-cysteine ligase",0.51982479945803,7.33698270772632,0.0121572321258424,0.125666882353522
"BW25113_2689","yqaA","COG1238 family inner membrane protein",0.137628954742722,5.64055369184298,0.668055683485283,0.922595714104963
"BW25113_2690","yqaB","fructose-1-P and 6-phosphogluconate phosphatase",-0.226257388415173,6.98467032211374,0.29468851742372,0.737541829397404
"BW25113_2691","argQ","#N/A",NA,NA,NA,NA
"BW25113_2692","argZ","#N/A",NA,NA,NA,NA
"BW25113_2693","argY","#N/A",NA,NA,NA,NA
"BW25113_2694","argV","#N/A",NA,NA,NA,NA
"BW25113_2695","serV","#N/A",NA,NA,NA,NA
"BW25113_2696","csrA","pleiotropic regulatory protein for carbon source metabolism",NA,NA,NA,NA
"BW25113_2697","alaS","alanyl-tRNA synthetase",NA,NA,NA,NA
"BW25113_2698","recX","regulatory protein for RecA",-0.644722957203185,5.66741199886578,0.00596264243171939,0.0759243136305603
"BW25113_2699","recA","DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein forming filaments; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor",-1.68107926186128,4.4435415308274,3.24905697470654e-05,0.00113321456743895
"BW25113_2700","pncC","nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase",-0.221402607210608,6.67829930807466,0.314953821642897,0.752502870768877
"BW25113_2701","mltB","membrane-bound lytic murein transglycosylase B",-0.309734254204789,7.9014658964802,0.154608122326837,0.561206496518501
"BW25113_2702","srlA","glucitol/sorbitol-specific enzyme IIC component of PTS",0.189882579723758,7.15763400491519,0.314231927361317,0.752502870768877
"BW25113_2703","srlE","glucitol/sorbitol-specific enzyme IIB component of PTS",0.107299222114295,7.70754097744016,0.598271032674969,0.908430846370664
"BW25113_2704","srlB","glucitol/sorbitol-specific enzyme IIA component of PTS",-0.493800171924048,6.72218888565938,0.0217685850901414,0.182664842670622
"BW25113_2705","srlD","sorbitol-6-phosphate dehydrogenase",0.471306821710743,7.1844011453036,0.0144256371102114,0.141471412443097
"BW25113_2706","srlM","sorbitol-responsive srl operon transcriptional activator",-0.314040191996413,6.15058172128166,0.164445839812682,0.576276285542397
"BW25113_2707","srlR","sorbitol-inducible srl operon transcriptional repressor",-0.351743658469589,6.65177060145175,0.126385766924649,0.511537145443759
"BW25113_2708","srlQ","D-arabinose 5-phosphate isomerase",0.298964386501991,7.47622546039273,0.137849289541726,0.534215942368951
"BW25113_2709","norR","anaerobic nitric oxide reductase DNA-binding transcriptional activator",-0.167036011022626,8.31433015653396,0.482893645042428,0.858548940720381
"BW25113_2710","norV","anaerobic nitric oxide reductase flavorubredoxin",0.136520582797641,8.20877159542802,0.450362556060486,0.835144038643632
"BW25113_2711","norW","NADH:flavorubredoxin oxidoreductase",-0.113403489911168,7.68806505608126,0.562095618624378,0.893251000912195
"BW25113_2712","hypF","carbamoyl phosphate phosphatase and maturation protein for [NiFe] hydrogenases",-0.167306965215302,8.69181939910332,0.334210513732895,0.766028397059969
"BW25113_2713","hydN","formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",-0.378727339895187,6.81681234235545,0.114477651140049,0.490042538658205
"BW25113_2714","ascG","asc operon transcriptional repressor; prpBC operon repressor",-0.164587974264945,8.09332453174832,0.369783361376913,0.795072330362561
"BW25113_2715","ascF","fused cellobiose/arbutin/salicin-specific PTS enzymes: IIB component/IC component",0.209161888019325,8.63751476767891,0.231799868269031,0.65567649621092
"BW25113_2716","ascB","cryptic 6-phospho-beta-glucosidase",0.0494164089754734,8.00556543726845,0.784162020023961,0.952946441046417
"BW25113_2717","hycI","protease involved in processing C-terminal end of HycE",-0.311342359736399,6.49859422218224,0.277590240973547,0.71648291926956
"BW25113_2718","hycH","hydrogenase 3 maturation protein",-0.120862161008391,6.4344891281171,0.575198285172188,0.896846688130838
"BW25113_2719","hycG","hydrogenase 3 and formate hydrogenase complex, HycG subunit",0.31409300970517,7.56571922071227,0.122457186971857,0.504845581258518
"BW25113_2720","hycF","formate hydrogenlyase complex iron-sulfur protein",0.172366053607263,7.16855397232194,0.372964106936403,0.797736125486017
"BW25113_2721","hycE","hydrogenase 3, large subunit",0.0463577895147097,8.83380145409771,0.799222046187035,0.957072535008914
"BW25113_2722","hycD","hydrogenase 3, membrane subunit",0.0735591222341184,6.85815110721224,0.718136494970592,0.934017536059482
"BW25113_2723","hycC","hydrogenase 3, membrane subunit",-0.190917199096617,8.60655900321481,0.275347033005954,0.71437060115581
"BW25113_2724","hycB","hydrogenase 3, Fe-S subunit",0.0236773885431273,7.3733374920356,0.910546522544383,0.978427991783515
"BW25113_2725","hycA","regulator of the transcriptional regulator FhlA",-0.0924354762647192,6.51006971051097,0.666020348021012,0.922484874828344
"BW25113_2726","hypA","protein involved in nickel insertion into hydrogenases 3",0.0512680312426962,6.68177816209126,0.802721490534558,0.959012689057613
"BW25113_2727","hypB","GTP hydrolase involved in nickel liganding into hydrogenases",0.162781964304812,7.28942132032677,0.579480321134335,0.897877303365318
"BW25113_2728","hypC","hydrogenase maturation protein",0.392051007613851,5.95455212514055,0.235398844189334,0.663051098345097
"BW25113_2729","hypD","hydrogenase maturation protein",-0.199543643012766,7.80581031601216,0.282728640614803,0.723229960144118
"BW25113_2730","hypE","carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",0.0541614709026485,7.76987991674636,0.774780412605333,0.949478837445765
"BW25113_2731","fhlA","formate hydrogenlyase transcriptional activator",0.0688449044125657,8.64977039966798,0.714860638659471,0.933572681151198
"BW25113_2732","ygbA","uncharacterized protein",-0.424067520957859,4.97623069512867,0.123131876995808,0.506545598595063
"BW25113_2733","mutS","methyl-directed mismatch repair protein",0.029955468245809,8.94919306595427,0.87182302971591,0.973637050848134
"BW25113_2734","pphB","serine/threonine-specific protein phosphatase 2",0.142994138661267,5.20164329485265,0.607958184882585,0.911064154594844
"BW25113_2735","ygbI","DeoR family putative transcriptional regulator",-0.0336536251739385,6.93935967434041,0.864208590824074,0.972513364836636
"BW25113_2736","ygbJ","putative dehydrogenase",-0.0796854594893479,7.32750359399203,0.703340763775401,0.929910278043057
"BW25113_2737","ygbK","FliA-regulated DUF1537 family protein",-0.110959396842872,7.47977480785453,0.551940545243596,0.883910861005359
"BW25113_2738","ygbL","putative class II aldolase",0.339005150738763,6.70725295315735,0.115172690046538,0.491296388263681
"BW25113_2739","ygbM","putative hydroxypyruvate isomerase",0.272569053855261,7.34366766178573,0.218113201956774,0.642493321825554
"BW25113_2740","ygbN","putative transporter",0.163416884717783,7.78504478625551,0.383157175734915,0.799894953178016
"BW25113_2741","rpoS","RNA polymerase, sigma S (sigma 38) factor",-0.929075650523151,8.85626856602705,8.09253389369159e-05,0.00228585587659134
"BW25113_2742","nlpD","activator of AmiC murein hydrolase activity, lipoprotein",-0.509842876783241,8.3674695558151,0.0145984059075246,0.142467654732558
"BW25113_2743","pcm","L-isoaspartate protein carboxylmethyltransferase type II",0.0659112637946787,6.11997680074281,0.767136986488548,0.948751416452664
"BW25113_2744","umpG","broad specificity 5'(3')-nucleotidase and polyphosphatase",0.40031597572093,7.3123802059993,0.0706799171397725,0.372196715976175
"BW25113_2745","truD","tRNA(Glu) pseudouridine(13) synthase",0.118971178026844,7.3466855941467,0.571413575796736,0.896846688130838
"BW25113_2746","ispF","2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",NA,NA,NA,NA
"BW25113_2747","ispD","4-diphosphocytidyl-2C-methyl-D-erythritol synthase",NA,NA,NA,NA
"BW25113_2748","ftsB","cell division protein",-0.536069988612343,4.1858349045524,0.493278028470996,0.864497946054125
"BW25113_2749","ygbE","DUF3561 family inner membrane protein",0.00717705996247492,7.16490921249,0.971386294941179,0.99258722963578
"BW25113_2750","cysC","adenosine 5'-phosphosulfate kinase",0.200504088314411,6.87508018376572,0.375522581565586,0.797736125486017
"BW25113_2751","cysN","sulfate adenylyltransferase, subunit 1",0.173212413017038,7.81855970509626,0.343589771064371,0.772923812521307
"BW25113_2752","cysD","sulfate adenylyltransferase, subunit 2",0.2402625733714,8.0347407992702,0.311746315466031,0.750999682483033
"BW25113_2753","iap","aminopeptidase in alkaline phosphatase isozyme conversion",0.0602004365035733,9.56627016330945,0.729819958771613,0.942573100792055
"BW25113_2754","cas2","CRISPR adaptation ssRNA endonuclease",0.194356593838336,6.63476038581837,0.330372197965285,0.765463838177235
"BW25113_2755","cas1","multifunctional nuclease Cas1",0.0508088639823182,8.27586310189362,0.772525874549155,0.948751416452664
"BW25113_2756","casE","CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein",0.0330699904666212,8.20866933051591,0.855943879117519,0.970801726040529
"BW25113_2757","casD","CRISP RNA (crRNA) containing Cascade antiviral complex protein",0.112909025559972,8.6656430610975,0.519709516984997,0.8729031257967
"BW25113_2758","casC","CRISP RNA (crRNA) containing Cascade antiviral complex protein",-0.0949839566188981,8.541206879838,0.586297410820514,0.901356425757409
"BW25113_2759","casB","CRISP RNA (crRNA) containing Cascade antiviral complex protein",0.196162583789836,8.10963945931241,0.268487083545213,0.705240138899706
"BW25113_2760","casA","CRISP RNA (crRNA) containing Cascade antiviral complex protein",-0.0496980010262481,8.50812692379938,0.789179424641494,0.955471448583755
"BW25113_2761","cas3","CRISPR-associated endonuclease/helicase Cas3",-0.0742419633046807,9.94924333987764,0.659387697618711,0.920572243351427
"BW25113_2762","cysH","phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent",0.0167143940055973,7.32330330460188,0.933885748213101,0.98444641367538
"BW25113_2763","cysI","sulfite reductase, beta subunit, NAD(P)-binding, heme-binding",0.0102828796800814,6.81438654482228,0.960695406450997,0.989707900652596
"BW25113_2764","cysJ","sulfite reductase, alpha subunit, flavoprotein",0.259697238860215,7.2816492817212,0.192049365811701,0.612904639207612
"BW25113_2765","queD","6-pyruvoyl tetrahydrobiopterin synthase (PTPS)",0.350597974530465,6.2007224025768,0.0934487117839472,0.439428730247634
"BW25113_2766","ygcN","putative oxidoreductase",0.211986123551491,8.13089670304746,0.385701754686101,0.801995716975609
"BW25113_2767","ygcO","putative 4Fe-4S cluster-containing protein",0.0627099420356937,6.55910592684446,0.757576857623128,0.947502580581967
"BW25113_2768","ygcP","putative antiterminator regulatory protein",0.353401954877079,7.69049114058581,0.0633577240995248,0.351977605766197
"BW25113_2769","ygcQ","putative flavoprotein",-0.121868416757773,7.73550675119692,0.672666220310995,0.922595714104963
"BW25113_2770","ygcR","putative flavoprotein",-0.190159528479849,7.01014207220998,0.358583038453142,0.785943479363689
"BW25113_2771","ygcS","putative transporter",0.215477162628002,7.57367837838341,0.319668960872078,0.756902126362399
"BW25113_2774","ygcW","putative dehydrogenase",0.300603976245883,6.43557221859662,0.186112348186556,0.602835894067208
"BW25113_2775","yqcE","MFS transporter family protein",-0.210356835441823,8.71311896435751,0.250291481676843,0.684428552587101
"BW25113_2776","ygcE","putative kinase",0.271131931359998,7.96773637817329,0.169243796525445,0.581195948513321
"BW25113_2777","queE","7-carboxy-7-deazaguanine synthase; queosine biosynthesis",0.0482952504051223,8.37733289128158,0.797554435842827,0.956386176562002
"BW25113_2778","ygcG","uncharacterized protein",-0.618407813955203,4.74070924193029,0.0256033271143669,0.204164900707208
"BW25113_2779","eno","enolase",NA,NA,NA,NA
"BW25113_2780","pyrG","CTP synthetase",NA,NA,NA,NA
"BW25113_2781","mazG","nucleoside triphosphate pyrophosphohydrolase",-0.199492060211039,6.7841152809675,0.381887800198763,0.799894953178016
"BW25113_2782","mazF","mRNA interferase toxin, antitoxin is MazE",-0.513224482314726,6.51043501875041,0.0321037714060984,0.235839243790954
"BW25113_2783","mazE","antitoxin of the ChpA-ChpR toxin-antitoxin system",-0.463307892313873,4.90598649093911,0.0944574224612641,0.442133714414522
"BW25113_2784","relA","(p)ppGpp synthetase I/GTP pyrophosphokinase",-0.319634810256519,8.71202408603533,0.0814098848127309,0.404072730144483
"BW25113_2785","rlmD","23S rRNA m(5)U1939 methyltransferase, SAM-dependent",-0.031288454994331,8.05649870177626,0.886616796815847,0.975291338299153
"BW25113_2786","barA","hybrid sensory histidine kinase, in two-component regulatory system with UvrY",-0.521768832954274,11.590240910285,0.00165934913924223,0.0288123350541151
"BW25113_2787","gudD","(D)-glucarate dehydratase 1",0.10105274629547,7.94371598100629,0.59735664246793,0.908430846370664
"BW25113_2788","gudX","glucarate dehydratase-related protein, substrate unknown",0.119453557730756,8.26431175099402,0.602590047313183,0.909861358590145
"BW25113_2789","gudP","putative D-glucarate transporter",-0.163639063202046,8.09635973053985,0.451803215698742,0.835144038643632
"BW25113_2790","yqcA","short-chain flavodoxin, FMN-binding",0.102884418240673,6.17419647631928,0.632678100823229,0.912280323055014
"BW25113_2791","truC","tRNA(Ile1,Asp) pseudouridine(65) synthase",-0.268274066773597,7.33779560327915,0.345518735923291,0.772923812521307
"BW25113_2792","yqcC","DUF446 family protein",0.0894437857217648,6.28786583194424,0.696097444404902,0.929725397689713
"BW25113_2793","syd","SecY-interacting protein",-0.282173053015345,7.1379949469752,0.197617782062652,0.619923960050082
"BW25113_2794","queF","7-cyano-7-deazaguanine reductase (NADPH-dependent)",-0.746077633887131,6.98687852932367,0.000177084521807778,0.00446720765390563
"BW25113_2795","ppnN","nucleotide 5'-monophosphate nucleosidase",0.0658904290182334,8.08788562621714,0.715112442912071,0.933572681151198
"BW25113_2796","sdaC","putative serine transporter",-0.795656645766731,8.44308508373828,6.44352619293675e-05,0.00192873011640816
"BW25113_2797","sdaB","L-serine dehydratase 2",-0.980876415891126,8.11463252421862,4.37982143775449e-05,0.00143722160677977
"BW25113_2798","ygdG","Ssb-binding protein, misidentified as ExoIX",-0.169993025316857,7.01165481726684,0.392986111863532,0.805986048836067
"BW25113_2799","fucO","L-1,2-propanediol oxidoreductase",-0.436416877876634,8.02741647298834,0.0315476692366016,0.234329076496313
"BW25113_2800","fucA","L-fuculose-1-phosphate aldolase",0.0594304756565426,7.39288268345521,0.754872145927926,0.947502580581967
"BW25113_2801","fucP","L-fucose transporter",-0.274006390096475,8.50552872109357,0.198802225480737,0.621024709036788
"BW25113_2802","fucI","L-fucose isomerase",-0.40687894951167,8.420861557304,0.0228030843315305,0.188583858255194
"BW25113_2803","fucK","L-fuculokinase",-0.497437134797222,8.02819181669252,0.00601882417089016,0.0761561632474461
"BW25113_2804","fucU","L-fucose mutarotase",0.109098900964533,6.53303651958652,0.769536195479846,0.948751416452664
"BW25113_2805","fucR","l-fucose operon activator",-0.0251583370445448,7.08134198143757,0.909986056059852,0.978427991783515
"BW25113_2806","rlmM","23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent",-0.104567105676057,6.88967388395162,0.621534217064616,0.911064154594844
"BW25113_2807","ygdD","UPF0382 family inner membrane protein",-1.04707010856297,5.94202086758975,0.000164440701735747,0.0043107344377869
"BW25113_2808","gcvA","glycine cleavage system transcriptional activator; autorepressor",-0.728582390391735,5.33842708164236,0.024025361342404,0.194678230998752
"BW25113_2809","ygdI","DUF903 family verified lipoprotein",-0.290286194295531,5.87425763999424,0.375350461423898,0.797736125486017
"BW25113_2810","csdA","cysteine sulfinate desulfinase",-0.708418895355357,7.84730048279632,0.00023075420130556,0.00564362866729635
"BW25113_2811","csdE","CsdA-binding activator; Fe-S protein",-0.985696923304321,6.12289001877443,3.92068204076169e-05,0.00133269963266908
"BW25113_2812","tcdA","tRNA threonylcarbamoyladenosine dehydratase; sulfur acceptor for CsdA",-0.48363107447138,7.36477502156863,0.0155074814113051,0.147744674443574
"BW25113_2813","mltA","membrane-bound lytic murein transglycosylase A",-0.938636809911042,7.19586321142877,2.80411029534193e-06,0.000135509474633933
"BW25113_2814","metZ","#N/A",NA,NA,NA,NA
"BW25113_2815","metW","#N/A",NA,NA,NA,NA
"BW25113_2816","metV","#N/A",NA,NA,NA,NA
"BW25113_2817","amiC","N-acetylmuramoyl-L-alanine amidase",-0.745354527644859,7.83799029480774,5.1492478853887e-05,0.00161356509908548
"BW25113_2818","argA","fused acetylglutamate kinase homolog (inactive)/amino acid N-acetyltransferase",-0.670856466007917,7.67356067748702,0.00630893183784053,0.07957586667163
"BW25113_2819","recD","exonuclease V (RecBCD complex), alpha chain",-0.498066273010303,7.41480130847733,0.0114471294504381,0.121788955505855
"BW25113_2820","recB","exonuclease V (RecBCD complex), beta subunit",-0.238627173865453,6.09101561351855,0.378689594955958,0.799219704810282
"BW25113_2821","ptrA","protease III",-0.375030596731373,9.13747230194924,0.0555425086102245,0.325578458489312
"BW25113_2822","recC","exonuclease V (RecBCD complex), gamma chain",0.701349464904431,7.08863076416262,0.00364466767005922,0.0520510723636885
"BW25113_2823","ppdC","putative prepilin peptidase-dependent protein",-1.08098811502503,5.5053236141884,0.00115127532998764,0.0209898424935474
"BW25113_2824","ygdB","DUF2509 family protein",-1.31456958864275,4.62291625513473,0.0116593928134903,0.123392676978653
"BW25113_2825","ppdB","putative prepilin peptidase-dependent protein",0.115667967842633,6.66587384165136,0.583685402178667,0.899409200206928
"BW25113_2826","ppdA","putative prepilin peptidase-dependent protein",-0.43412190050429,6.48627099850643,0.0365870127306571,0.256556832277387
"BW25113_2827","thyA","thymidylate synthetase",NA,NA,NA,NA
"BW25113_2828","lgt","phosphatidylglycerol-prolipoprotein diacylglyceryl transferase",NA,NA,NA,NA
"BW25113_2829","ptsP","fused PTS enzyme: PEP-protein phosphotransferase (enzyme I)/GAF domain containing protein",-0.348699322337431,8.58877261533664,0.0844230754602105,0.411947634636137
"BW25113_2830","rppH","RNA pyrophosphohydrolase",-0.514855604608337,3.76133494197619,0.174276454953751,0.588905847182668
"BW25113_2831","mutH","methyl-directed mismatch repair protein",-0.381906060473665,6.83511133589152,0.146016887053388,0.547812462890246
"BW25113_2832","ygdQ","UPF0053 family inner membrane protein",0.224592647705651,7.16200837142195,0.266982424511879,0.702559300184956
"BW25113_2833","ygdR","DUF903 family verified lipoprotein",-0.335737790938944,6.77337269630542,0.164391801236063,0.576276285542397
"BW25113_2834","tas","putative NADP(H)-dependent aldo-keto reductase",-0.121699144287279,8.08992256342587,0.513747330603131,0.8729031257967
"BW25113_2835","lplT","lysophospholipid transporter",-0.155893965420599,7.92093231196812,0.450021927955319,0.835144038643632
"BW25113_2836","aas","fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase",0.0345465789488651,8.97981736733022,0.853666469809954,0.970801726040529
"BW25113_2837","galR","galactose-inducible d-galactose regulon transcriptional repressor; autorepressor",-0.251385657299093,8.19491983065974,0.197707539281056,0.619923960050082
"BW25113_2838","lysA","diaminopimelate decarboxylase, PLP-binding",-0.0954580110523198,8.24732893864171,0.695741899790185,0.929725397689713
"BW25113_2839","lysR","transcriptional activator of lysA; autorepressor",0.0606945827882762,7.71331493884119,0.755480469395401,0.947502580581967
"BW25113_2840","ygeA","Asp/Glu_racemase family protein",0.208259009551869,7.06397373860589,0.32476399879475,0.761770993664177
"BW25113_2841","araE","arabinose transporter",0.156690196773135,8.91336502963275,0.368539788467004,0.795072330362561
"BW25113_2842","kduD","hexuronate dehydrogenase; hexuronate utilization in high osmolarity",0.231398777166913,8.32294621515502,0.229624533657439,0.654703624285966
"BW25113_2843","kduI","hexuronate isomerase; hexuronate utilization in high osmolarity",-0.0423715860578006,9.47829382217034,0.804961869418882,0.959495411066608
"BW25113_2844","yqeF","short chain acyltransferase",0.279249965293465,7.86250487256264,0.125449945409997,0.511361515284044
